time	annotations
65252.603	N
65254.163	N
65255.956	N
65257.566	N
65259.303	N
65260.957	N
65262.642	N
65264.038	N
65265.300	N
65267.228	N
65268.820	N
65270.189	N
65271.334	N
65272.392	N
65273.416	N
65274.411	N
65275.396	N
65276.401	N
65277.445	N
65278.527	N
65279.564	N
65280.626	N
65281.749	N
65282.886	N
65283.979	N
65285.057	N
65286.132	N
65287.190	N
65288.304	N
65289.455	N
65290.567	N
65291.686	N
65292.830	N
65293.897	N
65294.915	N
65295.911	N
65296.874	N
65297.802	N
65298.724	N
65299.638	N
65300.532	N
65301.446	N
65302.422	N
65303.422	N
65304.419	N
65305.473	N
65306.635	N
65308.066	N
65309.435	N
65310.803	N
65312.290	N
65313.764	N
65315.329	N
65316.812	N
65318.131	N
65319.405	N
65320.571	N
65321.708	N
65323.720	N
65325.200	N
65326.910	N
65328.480	N
65329.986	N
65331.214	N
65332.295	N
65333.330	N
65334.352	N
65335.347	N
65336.336	N
65337.353	N
65338.389	N
65339.442	N
65340.495	N
65341.553	N
65342.722	N
65343.942	N
65345.140	N
65346.506	N
65347.914	N
65349.324	N
65350.862	N
65352.385	N
65353.847	N
65355.451	N
65357.229	N
65358.752	N
65360.475	N
65362.104	N
65363.718	N
65365.427	N
65367.011	N
65368.622	N
65370.338	N
65371.892	N
65373.499	N
65374.992	N
65376.444	N
65377.963	N
65379.564	N
65381.015	N
65382.729	N
65384.229	N
65385.792	N
65387.413	N
65388.889	N
65390.357	N
65391.762	N
65393.037	N
65394.459	N
65396.096	N
65397.685	N
65399.400	N
65400.891	N
65402.465	N
65403.960	N
65405.409	N
65406.991	N
65408.487	N
65409.961	N
65411.586	N
65413.059	N
65414.590	N
65416.148	N
65417.539	N
65418.978	N
65420.499	N
65421.750	N
65422.829	N
65423.989	N
65425.273	N
65426.546	N
65427.765	N
65429.379	N
65430.926	N
65432.484	N
65434.040	N
65435.502	N
65437.077	N
65438.694	N
65440.201	N
65441.508	N
65442.834	N
65444.146	N
65445.675	N
65447.438	N
65448.915	N
65450.524	N
65452.017	N
65453.543	N
65455.149	N
65456.664	N
65458.186	N
65459.699	N
65461.334	N
65462.841	N
65464.277	N
65465.792	N
65467.172	N
65468.523	N
65469.883	N
65471.216	N
65472.488	N
65473.838	N
65475.140	N
65476.516	N
65477.884	N
65479.362	N
65480.698	N
65481.971	N
65483.233	N
65484.451	N
65486.289	N
65487.828	N
65489.414	N
65490.896	N
65492.227	N
65493.443	N
65494.639	N
65495.776	N
65496.835	N
65497.916	N
65499.010	N
65500.058	N
65501.161	N
65502.317	N
65503.382	N
65504.455	N
65505.577	N
65506.684	N
65507.759	N
65508.858	N
65509.960	N
65510.989	N
65512.015	N
65513.024	N
65514.012	N
65514.973	N
65515.928	N
65516.887	N
65517.834	N
65518.774	N
65519.713	N
65520.633	N
65521.545	N
65522.455	N
65523.367	N
65524.270	N
65525.192	N
65526.151	N
65527.118	N
65528.053	N
65529.000	N
65529.989	N
65531.030	N
65532.105	N
65533.130	N
65534.206	N
65535.330	N
65536.360	N
65537.370	N
65538.398	N
65539.411	N
65540.374	N
65541.332	N
65542.270	N
65543.214	N
65544.168	N
65545.119	N
65546.049	N
65546.989	N
65547.948	N
65548.963	N
65550.080	N
65551.229	N
65552.497	N
65553.744	N
65554.974	N
65556.320	N
65557.691	N
65558.997	N
65560.444	N
65561.834	N
65563.263	N
65564.732	N
65566.155	N
65567.863	N
65569.342	N
65571.095	N
65572.762	N
65574.734	N
65576.481	N
65578.327	N
65580.209	N
65581.860	N
65583.808	N
65585.435	N
65586.999	N
65588.657	N
65590.032	N
65591.269	N
65592.419	N
65593.533	N
65594.718	N
65595.965	N
65597.144	N
65598.358	N
65599.489	N
65600.560	N
65601.640	N
65602.681	N
65603.690	N
65604.712	N
65605.715	N
65606.741	N
65607.868	N
65609.138	N
65610.467	N
65611.766	N
65613.234	N
65614.691	N
65616.216	N
65617.891	N
65619.611	N
65621.374	N
65623.112	N
65624.809	N
65626.623	N
65628.204	N
65629.980	N
65631.541	N
65633.158	N
65635.115	N
65636.844	N
65638.555	N
65640.052	N
65641.889	N
65643.397	N
65644.990	N
65646.617	N
65648.220	N
65649.887	N
65651.433	N
65653.086	N
65654.598	N
65656.049	N
65657.390	N
65658.558	N
65659.755	N
65660.998	N
65662.225	N
65664.202	N
65665.736	N
65667.372	N
65668.867	N
65670.350	N
65671.852	N
65673.357	N
65675.045	N
65676.700	N
65678.276	N
65679.750	N
65681.100	N
65682.852	N
65684.406	N
65685.912	N
65687.344	N
65688.572	N
65689.756	N
65691.010	N
65692.224	N
65693.604	N
65695.058	N
65696.565	N
65698.113	N
65699.540	N
65701.108	N
65702.650	N
65704.180	N
65705.779	N
65707.249	N
65708.804	N
65710.369	N
65712.000	N
65713.676	N
65715.355	N
65717.024	N
65718.594	N
65720.319	N
65722.022	N
65723.656	N
65725.246	N
65726.787	N
65728.515	N
65730.153	N
65731.796	N
65733.482	N
65734.999	N
65736.594	N
65738.150	N
65739.679	N
65741.309	N
65742.810	N
65744.392	N
65745.988	N
65747.439	N
65749.099	N
65750.569	N
65752.087	N
65753.634	N
65755.033	N
65756.602	N
65758.096	N
65759.505	N
65761.041	N
65762.478	N
65763.832	N
65765.321	N
65766.716	N
65768.070	N
65769.567	N
65770.990	N
65772.360	N
65773.801	N
65775.193	N
65776.678	N
65778.157	N
65779.554	N
65781.148	N
65782.604	N
65784.128	N
65785.853	N
65787.431	N
65789.108	N
65790.792	N
65792.226	N
65793.758	N
65795.168	N
65796.623	N
65798.497	N
65800.271	N
65802.128	N
65803.768	N
65805.545	N
65807.127	N
65808.767	N
65810.378	N
65812.038	N
65813.662	N
65815.314	N
65817.242	N
65818.820	N
65820.439	N
65821.998	N
65823.559	N
65825.102	N
65826.568	N
65828.211	N
65829.752	N
65831.405	N
65833.007	N
65834.451	N
65836.147	N
65837.673	N
65839.167	N
65840.662	N
65842.121	N
65843.765	N
65845.320	N
65846.902	N
65848.584	N
65850.148	N
65851.786	N
65853.349	N
65854.973	N
65856.622	N
65858.233	N
65859.876	N
65861.336	N
65862.892	N
65864.460	N
65865.966	N
65867.649	N
65869.237	N
65870.682	N
65872.070	N
65873.252	N
65874.366	N
65875.469	N
65876.515	N
65877.582	N
65878.684	N
65879.745	N
65880.887	N
65882.098	N
65883.306	N
65884.740	N
65886.169	N
65887.636	N
65889.271	N
65890.751	N
65892.146	N
65893.869	N
65895.458	N
65897.218	N
65899.129	N
65901.083	N
65902.879	N
65904.696	N
65906.412	N
65908.155	N
65909.876	N
65911.454	N
65913.268	N
65914.948	N
65916.543	N
65918.268	N
65919.753	N
65921.395	N
65922.969	N
65924.548	N
65926.162	N
65927.637	N
65929.273	N
65930.817	N
65932.362	N
65933.817	N
65935.179	N
65936.774	N
65938.298	N
65939.758	N
65941.324	N
65942.780	N
65944.343	N
65945.962	N
65947.498	N
65949.092	N
65950.576	N
65952.081	N
65953.724	N
65955.259	N
65956.976	N
65958.543	N
65960.275	N
65961.895	N
65963.484	N
65965.411	N
65967.095	N
65968.837	N
65970.476	N
65972.149	N
65973.924	N
65975.412	N
65976.901	N
65978.444	N
65979.815	N
65981.556	N
65983.228	N
65984.914	N
65986.698	N
65988.306	N
65989.948	N
65991.434	N
65993.007	N
65994.549	N
65995.969	N
65997.659	N
65999.266	N
66000.906	N
66002.477	N
66003.974	N
66005.519	N
66006.990	N
66008.322	N
66009.768	N
66011.109	N
66012.404	N
66013.983	N
66015.330	N
66016.765	N
66018.281	N
66019.657	N
66021.214	N
66022.739	N
66024.305	N
66025.856	N
66027.336	N
66028.900	N
66030.544	N
66032.059	N
66034.039	N
66035.659	N
66037.497	N
66039.196	N
66040.774	N
66042.563	N
66044.101	N
66045.616	N
66046.967	N
66048.310	N
66049.914	N
66051.343	N
66052.991	N
66054.684	N
66056.351	N
66058.071	N
66059.561	N
66061.097	N
66062.638	N
66064.060	N
66065.582	N
66067.119	N
66068.575	N
66070.264	N
66071.754	N
66073.447	N
66075.114	N
66076.782	N
66078.588	N
66080.132	N
66081.768	N
66083.394	N
66084.977	N
66086.708	N
66088.289	N
66089.922	N
66091.700	N
66093.200	N
66094.733	N
66096.279	N
66097.804	N
66099.654	N
66101.229	N
66102.945	N
66104.451	N
66105.918	N
66107.667	N
66109.331	N
66111.060	N
66112.790	N
66114.553	N
66116.378	N
66117.893	N
66119.678	N
66121.280	N
66122.817	N
66124.528	N
66126.070	N
66127.739	N
66129.385	N
66130.927	N
66132.749	N
66134.311	N
66135.896	N
66137.496	N
66139.042	N
66140.704	N
66142.272	N
66143.998	N
66145.628	N
66147.195	N
66148.952	N
66150.512	N
66152.258	N
66153.945	N
66155.555	N
66157.305	N
66158.808	N
66160.243	N
66161.742	N
66163.073	N
66164.589	N
66166.161	N
66167.683	N
66169.499	N
66171.095	N
66172.788	N
66174.478	N
66175.958	N
66177.504	N
66178.987	N
66180.493	N
66182.177	N
66183.680	N
66185.359	N
66186.957	N
66188.494	N
66190.292	N
66191.861	N
66193.605	N
66195.306	N
66196.914	N
66198.634	N
66200.251	N
66201.955	N
66203.643	N
66205.217	N
66206.879	N
66208.399	N
66209.870	N
66211.350	N
66212.707	N
66214.181	N
66215.629	N
66217.022	N
66218.684	N
66220.093	N
66221.575	N
66223.084	N
66224.455	N
66225.940	N
66227.350	N
66228.616	N
66229.886	N
66231.060	N
66232.351	N
66233.911	N
66235.364	N
66237.042	N
66238.559	N
66239.968	N
66241.433	N
66242.832	N
66244.258	N
66245.928	N
66247.495	N
66249.088	N
66250.612	N
66252.037	N
66253.648	N
66255.224	N
66256.768	N
66258.485	N
66260.043	N
66261.696	N
66263.351	N
66264.859	N
66266.674	N
66268.282	N
66269.959	N
66271.654	N
66273.186	N
66274.939	N
66276.508	N
66278.172	N
66279.845	N
66281.345	N
66283.129	N
66284.754	N
66286.319	N
66288.052	N
66289.610	N
66291.323	N
66293.038	N
66294.494	N
66296.192	N
66297.903	N
66299.577	N
66301.276	N
66302.757	N
66304.485	N
66306.144	N
66307.484	N
66308.728	N
66309.837	N
66310.889	N
66311.949	N
66312.958	N
66313.964	N
66315.057	N
66316.217	N
66317.324	N
66318.551	N
66319.869	N
66321.231	N
66322.739	N
66324.207	N
66325.462	N
66326.603	N
66327.725	N
66328.922	N
66330.091	N
66331.220	N
66332.648	N
66334.296	N
66336.088	N
66337.627	N
66339.108	N
66340.941	N
66342.721	N
66344.653	N
66346.537	N
66348.333	N
66350.235	N
66352.157	N
66354.054	N
66355.995	N
66357.889	N
66359.663	N
66361.605	N
66363.201	N
66365.146	N
66366.777	N
66368.393	N
66370.048	N
66371.570	N
66373.380	N
66374.902	N
66376.508	N
66378.138	N
66379.678	N
66381.270	N
66382.681	N
66384.275	N
66385.737	N
66387.192	N
66388.797	N
66390.281	N
66392.012	N
66393.587	N
66395.231	N
66396.918	N
66398.424	N
66399.999	N
66401.473	N
66403.039	N
66404.693	N
66406.053	N
66407.367	N
66408.810	N
66410.293	N
66412.070	N
66413.705	N
66415.578	N
66417.133	N
66418.511	N
66419.966	N
66421.436	N
66422.979	N
66424.539	N
66425.989	N
66427.857	N
66429.562	N
66431.248	N
66433.038	N
66434.589	N
66436.256	N
66437.799	N
66439.421	N
66441.295	N
66442.788	N
66444.317	N
66445.837	N
66447.344	N
66449.228	N
66450.890	N
66452.591	N
66454.082	N
66455.704	N
66457.191	N
66458.817	N
66460.450	N
66461.952	N
66463.694	N
66465.255	N
66466.766	N
66468.540	N
66470.044	N
66471.677	N
66473.398	N
66475.133	N
66476.895	N
66478.497	N
66480.247	N
66481.801	N
66483.588	N
66485.222	N
66486.865	N
66488.398	N
66489.946	N
66491.727	N
66493.289	N
66495.140	N
66496.719	N
66498.265	N
66500.024	N
66501.512	N
66503.196	N
66504.843	N
66506.431	N
66508.193	N
66509.647	N
66511.264	N
66512.795	N
66514.416	N
66516.036	N
66517.668	N
66519.359	N
66520.884	N
66522.509	N
66524.099	N
66525.670	N
66527.288	N
66528.838	N
66530.622	N
66532.200	N
66533.890	N
66535.606	N
66537.358	N
66539.087	N
66540.676	N
66542.466	N
66543.974	N
66545.580	N
66547.125	N
66548.728	N
66550.390	N
66551.916	N
66553.552	N
66555.048	N
66556.632	N
66558.251	N
66559.710	N
66561.331	N
66562.729	N
66564.145	N
66565.775	N
66567.326	N
66568.985	N
66570.546	N
66572.169	N
66573.693	N
66575.125	N
66576.677	N
66578.106	N
66579.506	N
66581.023	N
66582.461	N
66584.008	N
66585.419	N
66586.886	N
66588.500	N
66590.068	N
66591.736	N
66593.350	N
66595.012	N
66596.622	N
66598.258	N
66599.924	N
66601.401	N
66603.105	N
66604.656	N
66606.362	N
66608.129	N
66609.932	N
66611.494	N
66612.919	N
66614.992	N
66616.725	N
66618.686	N
66620.358	N
66622.026	N
66623.514	N
66625.022	N
66626.633	N
66628.241	N
66630.101	N
66631.698	N
66633.375	N
66635.005	N
66636.660	N
66638.181	N
66639.441	N
66640.978	N
66642.589	N
66644.257	N
66646.339	N
66647.792	N
66649.420	N
66651.025	N
66652.719	N
66654.454	N
66656.130	N
66657.930	N
66659.487	N
66661.279	N
66662.938	N
66664.584	N
66666.239	N
66667.808	N
66669.426	N
66670.920	N
66672.451	N
66674.076	N
66675.683	N
66677.410	N
66678.982	N
66680.759	N
66682.327	N
66683.809	N
66685.497	N
66687.065	N
66688.735	N
66690.428	N
66692.091	N
66693.735	N
66695.232	N
66696.874	N
66698.406	N
66699.949	N
66701.455	N
66702.917	N
66704.641	N
66706.268	N
66707.954	N
66709.658	N
66711.223	N
66712.925	N
66714.331	N
66715.829	N
66717.370	N
66718.961	N
66720.656	N
66722.324	N
66724.101	N
66725.674	N
66727.384	N
66729.092	N
66730.874	N
66732.561	N
66734.183	N
66735.907	N
66737.480	N
66739.233	N
66740.877	N
66742.454	N
66744.099	N
66745.687	N
66747.373	N
66748.835	N
66750.321	N
66751.973	N
66753.538	N
66755.303	N
66756.912	N
66758.506	N
66760.077	N
66761.666	N
66763.335	N
66764.883	N
66766.511	N
66768.057	N
66769.719	N
66771.346	N
66772.820	N
66774.501	N
66776.109	N
66777.678	N
66779.287	N
66780.898	N
66782.569	N
66784.109	N
66785.750	N
66787.412	N
66788.998	N
66790.643	N
66792.173	N
66793.947	N
66795.552	N
66797.224	N
66798.814	N
66800.444	N
66802.090	N
66803.632	N
66805.390	N
66807.001	N
66808.657	N
66810.283	N
66811.871	N
66813.656	N
66815.331	N
66817.119	N
66818.782	N
66820.368	N
66821.886	N
66823.301	N
66824.700	N
66826.155	N
66827.781	N
66829.620	N
66831.144	N
66832.768	N
66834.298	N
66835.794	N
66837.335	N
66838.765	N
66840.295	N
66841.790	N
66843.333	N
66844.936	N
66846.412	N
66848.003	N
66849.562	N
66851.077	N
66852.646	N
66854.100	N
66855.668	N
66857.202	N
66858.655	N
66860.152	N
66861.517	N
66862.947	N
66864.425	N
66865.811	N
66867.431	N
66868.970	N
66870.459	N
66872.061	N
66873.529	N
66875.255	N
66876.852	N
66878.495	N
66880.191	N
66881.830	N
66883.575	N
66885.131	N
66886.658	N
66888.169	N
66889.580	N
66891.260	N
66892.637	N
66894.165	N
66895.832	N
66897.567	N
66899.317	N
66900.854	N
66902.613	N
66904.185	N
66905.702	N
66907.324	N
66908.974	N
66910.682	N
66912.232	N
66913.817	N
66915.542	N
66917.206	N
66918.934	N
66920.558	N
66922.111	N
66923.637	N
66925.261	N
66927.141	N
66928.757	N
66930.479	N
66932.073	N
66933.860	N
66935.515	N
66937.147	N
66938.796	N
66940.319	N
66941.914	N
66943.526	N
66945.175	N
66946.854	N
66948.444	N
66950.135	N
66951.760	N
66953.361	N
66955.195	N
66956.766	N
66958.549	N
66960.220	N
66961.743	N
66963.348	N
66964.866	N
66966.529	N
66968.106	N
66969.751	N
66971.372	N
66972.825	N
66974.476	N
66976.059	N
66977.614	N
66979.349	N
66980.925	N
66982.604	N
66984.127	N
66985.688	N
66987.273	N
66988.876	N
66990.552	N
66992.080	N
66993.766	N
66995.380	N
66996.990	N
66998.577	N
67000.049	N
67001.800	N
67003.435	N
67004.986	N
67006.678	N
67008.265	N
67010.325	N
67011.914	N
67013.694	N
67015.334	N
67016.952	N
67018.679	N
67020.334	N
67022.077	N
67023.649	N
67025.255	N
67026.828	N
67028.268	N
67029.847	N
67031.332	N
67032.943	N
67034.681	N
67036.296	N
67037.940	N
67039.336	N
67040.821	N
67042.199	N
67043.545	N
67045.173	N
67046.841	N
67048.373	N
67049.991	N
67051.581	N
67053.350	N
67054.891	N
67056.612	N
67058.245	N
67059.952	N
67061.638	N
67063.233	N
67065.131	N
67066.859	N
67068.998	N
67070.620	N
67072.473	N
67074.231	N
67075.898	N
67077.537	N
67079.050	N
67080.962	N
67082.622	N
67084.442	N
67086.036	N
67087.520	N
67089.184	N
67090.736	N
67092.338	N
67093.906	N
67095.482	N
67097.224	N
67098.781	N
67100.409	N
67102.007	N
67103.512	N
67105.151	N
67106.671	N
67108.213	N
67109.783	N
67111.220	N
67112.828	N
67114.294	N
67115.727	N
67117.385	N
67118.964	N
67120.658	N
67122.282	N
67123.889	N
67125.459	N
67126.919	N
67128.622	N
67130.178	N
67131.910	N
67133.531	N
67134.929	N
67136.311	N
67137.573	N
67138.798	N
67140.212	N
67141.691	N
67143.234	N
67144.838	N
67146.332	N
67147.920	N
67149.432	N
67150.967	N
67152.664	N
67154.170	N
67155.716	N
67157.200	N
67158.753	N
67160.414	N
67161.927	N
67163.643	N
67165.239	N
67166.775	N
67168.490	N
67169.991	N
67171.611	N
67173.236	N
67174.831	N
67176.531	N
67178.046	N
67179.733	N
67181.410	N
67183.030	N
67184.671	N
67186.190	N
67187.852	N
67189.343	N
67190.699	N
67192.287	N
67193.956	N
67195.594	N
67197.283	N
67198.840	N
67200.601	N
67202.144	N
67203.864	N
67205.519	N
67207.066	N
67208.924	N
67210.468	N
67212.185	N
67213.847	N
67215.556	N
67217.383	N
67218.932	N
67220.586	N
67222.265	N
67223.866	N
67225.498	N
67226.997	N
67228.578	N
67230.142	N
67231.621	N
67233.250	N
67234.761	N
67236.408	N
67238.139	N
67239.765	N
67241.582	N
67243.166	N
67244.832	N
67246.494	N
67248.126	N
67249.830	N
67251.374	N
67252.981	N
67254.593	N
67256.062	N
67257.805	N
67259.333	N
67260.855	N
67262.360	N
67263.820	N
67265.468	N
67267.008	N
67268.673	N
67270.248	N
67271.882	N
67273.574	N
67275.160	N
67276.743	N
67278.228	N
67279.830	N
67281.319	N
67282.811	N
67284.394	N
67285.852	N
67287.411	N
67288.925	N
67290.443	N
67292.038	N
67293.621	N
67295.255	N
67296.785	N
67298.137	N
67299.435	N
67300.642	N
67301.996	N
67303.350	N
67304.860	N
67306.275	N
67307.525	N
67308.781	N
67309.923	N
67311.154	N
67312.663	N
67314.092	N
67315.646	N
67317.220	N
67318.638	N
67320.199	N
67321.668	N
67323.115	N
67324.657	N
67326.127	N
67327.665	N
67329.270	N
67330.713	N
67332.255	N
67333.747	N
67335.218	N
67336.821	N
67338.316	N
67339.882	N
67341.545	N
67343.035	N
67344.823	N
67346.454	N
67348.084	N
67349.727	N
67351.212	N
67352.894	N
67354.462	N
67356.038	N
67357.732	N
67359.308	N
67361.108	N
67362.848	N
67364.629	N
67366.242	N
67367.812	N
67369.528	N
67371.107	N
67373.062	N
67374.585	N
67376.290	N
67378.048	N
67379.814	N
67381.620	N
67383.123	N
67384.790	N
67386.327	N
67387.768	N
67389.487	N
67391.023	N
67392.543	N
67394.257	N
67395.758	N
67397.523	N
67399.184	N
67400.797	N
67402.393	N
67403.955	N
67405.662	N
67407.181	N
67408.695	N
67410.286	N
67411.766	N
67413.301	N
67414.866	N
67416.285	N
67418.102	N
67419.828	N
67421.463	N
67423.189	N
67424.843	N
67426.675	N
67428.341	N
67429.920	N
67431.534	N
67433.062	N
67434.812	N
67436.523	N
67438.334	N
67439.985	N
67441.589	N
67443.254	N
67444.790	N
67446.466	N
67448.084	N
67449.697	N
67451.367	N
67452.805	N
67454.406	N
67455.993	N
67457.661	N
67459.258	N
67460.702	N
67462.333	N
67463.872	N
67465.334	N
67466.876	N
67468.284	N
67469.850	N
67471.476	N
67473.026	N
67474.644	N
67476.246	N
67477.854	N
67479.399	N
67480.891	N
67482.590	N
67484.058	N
67485.738	N
67487.341	N
67488.793	N
67490.446	N
67492.091	N
67493.643	N
67495.368	N
67496.981	N
67498.663	N
67500.308	N
67501.954	N
67503.710	N
67505.332	N
67507.109	N
67508.759	N
67510.364	N
67512.068	N
67513.685	N
67515.282	N
67517.001	N
67518.587	N
67520.366	N
67521.962	N
67523.630	N
67525.164	N
67526.717	N
67528.478	N
67530.044	N
67531.684	N
67533.271	N
67534.777	N
67536.445	N
67537.985	N
67539.561	N
67541.251	N
67542.733	N
67544.385	N
67545.867	N
67547.272	N
67548.747	N
67550.047	N
67551.371	N
67552.693	N
67553.932	N
67555.375	N
67556.758	N
67558.189	N
67559.868	N
67561.342	N
67562.926	N
67564.431	N
67565.723	N
67566.916	N
67568.024	N
67569.048	N
67570.059	N
67571.067	N
67572.063	N
67573.038	N
67574.068	N
67575.233	N
67576.413	N
67577.847	N
67579.315	N
67580.726	N
67582.222	N
67583.669	N
67585.022	N
67586.479	N
67587.889	N
67589.234	N
67590.736	N
67592.329	N
67593.778	N
67595.404	N
67596.975	N
67598.530	N
67600.266	N
67601.758	N
67603.380	N
67605.118	N
67606.664	N
67608.464	N
67610.007	N
67611.525	N
67613.207	N
67614.677	N
67616.416	N
67617.974	N
67619.521	N
67621.156	N
67622.650	N
67624.181	N
67625.793	N
67627.242	N
67628.876	N
67630.374	N
67631.871	N
67633.546	N
67635.004	N
67636.535	N
67638.141	N
67639.539	N
67641.189	N
67642.773	N
67644.279	N
67645.847	N
67647.264	N
67648.895	N
67650.444	N
67652.001	N
67653.683	N
67655.183	N
67656.733	N
67658.285	N
67659.769	N
67661.374	N
67662.953	N
67664.470	N
67666.093	N
67667.719	N
67669.835	N
67671.419	N
67673.101	N
67674.784	N
67676.427	N
67678.209	N
67679.850	N
67681.601	N
67683.238	N
67684.860	N
67686.682	N
67688.251	N
67690.064	N
67691.758	N
67693.399	N
67694.961	N
67696.430	N
67698.025	N
67699.685	N
67701.232	N
67702.887	N
67704.385	N
67706.064	N
67707.661	N
67709.177	N
67710.801	N
67712.297	N
67713.827	N
67715.352	N
67716.884	N
67718.628	N
67720.103	N
67721.698	N
67723.382	N
67724.972	N
67726.722	N
67728.340	N
67730.058	N
67731.790	N
67733.398	N
67735.125	N
67736.735	N
67738.488	N
67740.129	N
67741.751	N
67743.328	N
67744.827	N
67746.314	N
67747.883	N
67749.603	N
67751.170	N
67753.104	N
67754.762	N
67756.382	N
67758.114	N
67759.555	N
67761.226	N
67762.735	N
67764.162	N
67765.472	N
67766.588	S
67767.656	N
67768.765	N
67769.868	N
67770.920	N
67772.066	N
67773.402	N
67774.789	N
67776.445	N
67777.939	N
67779.531	N
67781.113	N
67782.630	N
67784.234	N
67785.777	N
67787.431	N
67789.154	N
67790.780	N
67792.523	N
67794.191	N
67795.946	N
67797.801	N
67799.412	N
67801.113	N
67802.854	N
67804.570	N
67806.336	N
67807.961	N
67809.771	N
67811.402	N
67812.945	N
67814.645	N
67816.195	N
67817.696	N
67819.409	N
67820.913	N
67822.604	N
67824.216	N
67825.753	N
67827.410	N
67828.921	N
67830.489	N
67832.099	N
67833.641	N
67835.395	N
67836.813	N
67838.042	N
67839.312	N
67840.514	N
67841.556	N
67842.623	N
67843.998	N
67845.538	N
67847.290	N
67849.167	N
67850.996	N
67852.677	N
67854.459	N
67856.005	N
67857.664	N
67859.458	N
67861.095	N
67862.825	N
67864.520	N
67866.281	N
67867.996	N
67869.631	N
67871.316	N
67872.977	N
67874.669	N
67876.285	N
67877.795	N
67879.325	N
67881.005	N
67882.614	N
67884.413	N
67886.053	N
67887.788	N
67889.329	N
67890.973	N
67892.598	N
67894.286	N
67895.821	N
67897.241	N
67898.794	N
67900.256	N
67901.900	N
67903.502	N
67905.119	N
67906.825	N
67908.408	N
67910.074	N
67911.596	N
67913.197	N
67914.729	N
67916.154	N
67917.871	N
67919.362	N
67920.933	N
67922.517	N
67924.018	N
67925.643	N
67927.127	N
67928.738	N
67930.317	N
67931.726	N
67933.264	N
67934.655	N
67936.101	N
67937.561	N
67938.906	N
67940.354	N
67941.791	N
67943.343	N
67944.966	N
67946.538	N
67948.218	N
67949.746	N
67951.411	N
67952.973	N
67954.396	N
67955.966	N
67957.458	N
67958.832	N
67960.453	N
67961.906	N
67963.517	N
67965.194	N
67966.775	N
67968.496	N
67970.027	N
67971.771	N
67973.356	N
67974.936	N
67976.711	N
67978.334	N
67980.222	N
67981.789	N
67983.526	N
67985.109	N
67986.631	N
67988.297	N
67989.714	N
67991.199	N
67992.999	N
67994.675	N
67996.553	N
67998.120	N
67999.867	N
68001.540	N
68002.799	N
68003.930	N
68005.014	N
68006.039	N
68007.086	N
68008.127	N
68009.190	N
68010.345	N
68011.464	N
68012.664	N
68013.829	N
68014.934	N
68016.176	N
68017.474	N
68018.691	N
68019.921	N
68021.102	N
68022.278	N
68023.508	N
68024.691	N
68025.918	N
68027.157	N
68028.409	N
68029.775	N
68031.083	N
68032.348	N
68033.694	N
68035.003	N
68036.518	N
68038.025	N
68039.430	N
68040.927	N
68042.367	N
68044.065	N
68045.477	N
68046.902	N
68048.508	N
68050.078	N
68051.762	N
68053.270	N
68054.973	N
68056.457	N
68057.899	N
68059.543	N
68061.086	N
68062.759	N
68064.343	N
68065.939	N
68067.474	N
68068.918	N
68070.633	N
68072.283	N
68074.018	N
68075.754	N
68077.469	N
68079.314	N
68080.967	N
68082.616	N
68084.268	N
68085.889	N
68087.549	N
68089.130	N
68090.882	N
68092.454	N
68094.109	N
68095.704	N
68097.309	N
68099.235	N
68100.846	N
68102.492	N
68104.165	N
68105.873	N
68107.687	N
68109.413	N
68111.083	N
68112.664	N
68114.304	N
68115.987	N
68117.561	N
68119.234	N
68120.817	N
68122.477	N
68124.060	N
68125.601	N
68127.027	N
68128.257	N
68129.528	N
68130.745	N
68131.856	N
68132.997	N
68134.192	N
68135.286	N
68136.347	N
68137.417	N
68138.473	N
68139.507	N
68140.541	N
68141.622	N
68142.722	N
68143.959	N
68145.269	N
68146.606	N
68148.052	N
68149.516	N
68151.005	N
68152.513	N
68154.013	N
68155.698	N
68157.211	N
68158.541	N
68160.069	N
68161.957	N
68163.693	N
68165.420	N
68167.037	N
68168.924	N
68170.566	N
68172.396	N
68173.999	N
68175.895	N
68177.540	N
68179.240	N
68180.888	N
68182.466	N
68184.294	N
68185.804	N
68187.530	N
68189.095	N
68190.678	N
68192.441	N
68193.943	N
68195.726	N
68197.255	N
68198.763	N
68200.588	N
68202.172	N
68203.920	N
68205.516	N
68207.347	N
68209.086	N
68210.711	N
68212.298	N
68213.766	N
68215.338	N
68217.184	N
68218.836	N
68220.577	N
68222.133	N
68223.889	N
68225.525	N
68227.137	N
68228.653	N
68230.150	N
68231.839	N
68233.485	N
68235.129	N
68236.892	N
68238.515	N
68240.207	N
68241.865	N
68243.573	N
68245.291	N
68246.849	N
68248.619	N
68250.321	N
68252.032	N
68253.782	N
68255.556	N
68257.302	N
68258.941	N
68260.817	N
68262.502	N
68264.329	N
68266.063	N
68267.520	N
68269.012	N
68270.594	N
68272.506	N
68274.417	N
68276.260	N
68278.057	N
68279.631	N
68281.426	N
68283.057	N
68284.711	N
68286.259	N
68287.864	N
68289.643	N
68291.272	N
68293.079	N
68294.827	N
68296.615	N
68298.291	N
68299.983	N
68301.617	N
68303.114	N
68304.669	N
68306.024	N
68307.503	N
68308.880	N
68310.253	N
68311.922	N
68313.341	N
68314.892	N
68316.414	N
68317.863	N
68319.449	N
68320.807	N
